dataset_id,point_id,x_source,y_source,x_normalized,y_normalized,confidence
stagev3_0002,p01,399.2277992277992,350.57915057915056,0.39025200315522895,0.4570784231801181,0.6747159957885742
stagev3_0002,p02,894.2702702702703,494.3011583011583,0.8741644870677129,0.6444604410706105,0.557260274887085
stagev3_0002,p03,758.5328185328185,494.3011583011583,0.741478805994935,0.6444604410706105,0.4210246801376343
stagev3_0002,p04,63.87644787644788,526.2393822393823,0.06244032050483663,0.68610088949072,0.40935567021369934
stagev3_0002,p05,375.27413127413126,462.36293436293437,0.3668368829659152,0.6028199926505011,0.4039633572101593
stagev3_0002,p06,710.6254826254826,494.3011583011583,0.6946485656163075,0.6444604410706105,0.38727903366088867
stagev3_0003,p01,399.18146718146716,758.5328185328185,0.6417708475586289,0.741478805994935,0.7076314687728882
stagev3_0003,p02,231.5057915057915,566.903474903475,0.37219580627940757,0.5541578444804252,0.6884374618530273
stagev3_0003,p03,63.83011583011583,39.922779922779924,0.10262076500018621,0.039025200315522895,0.615963339805603
stagev3_0003,p04,311.35135135135135,319.3822393822394,0.5005648735552273,0.31220160252418316,0.5687456130981445
stagev3_0003,p05,447.0888030888031,175.66023166023166,0.7187922879241208,0.17171088138830073,0.5198697447776794
stagev3_0004,p01,200.4169884169884,566.903474903475,0.4483601530581396,0.5541578444804252,0.6711462140083313
stagev3_0004,p02,392.04633204633205,287.44401544401546,0.8770611455175213,0.28098144227176486,0.5560828447341919
stagev3_0004,p03,24.756756756756758,63.87644787644788,0.05538424330370639,0.06244032050483663,0.5543705224990845
stagev3_0004,p04,272.27799227799227,758.5328185328185,0.6091230252304077,0.741478805994935,0.5455772280693054
stagev3_0004,p05,248.32432432432432,343.33590733590734,0.555535401172985,0.3356167227134969,0.46619507670402527
stagev3_0009,p01,222.93436293436292,678.6872586872587,0.6634951277808421,0.6634284053638893,0.7407367825508118
stagev3_0009,p02,0.0,71.86100386100387,0.0,0.07024536056794121,0.6675295829772949
stagev3_0009,p03,222.93436293436292,375.27413127413126,0.6634951277808421,0.3668368829659152,0.6363277435302734
stagev3_0009,p04,167.04247104247105,814.4247104247104,0.49715021143592575,0.796114086436667,0.5881476998329163
stagev3_0009,p05,334.7181467181467,31.93822393822394,0.9961849604706747,0.031220160252418316,0.5646637678146362
stagev3_0009,p06,222.93436293436292,846.3629343629343,0.6634951277808421,0.8273342466890854,0.5083203315734863
stagev3_0011,p01,233.12741312741312,39.922779922779924,0.8038876314738383,0.039025200315522895,0.7363201379776001
stagev3_0011,p02,33.513513513513516,479.0733590733591,0.11556383970177074,0.46830240378627475,0.6907058358192444
stagev3_0011,p03,57.46718146718147,71.86100386100387,0.19816269471441886,0.07024536056794121,0.5991164445877075
stagev3_0011,p04,169.25096525096524,758.5328185328185,0.5836240181067767,0.741478805994935,0.5109572410583496
stagev3_0011,p05,257.0810810810811,119.76833976833977,0.8864864864864865,0.11707560094656869,0.36695054173469543
stagev3_0015,p01,30.996138996138995,39.922779922779924,0.07807591686684885,0.039025200315522895,0.7000153064727783
stagev3_0015,p02,62.93436293436294,479.0733590733591,0.1585248436633827,0.46830240378627475,0.6432809829711914
stagev3_0015,p03,142.77992277992277,678.6872586872587,0.3596471606547173,0.6634284053638893,0.613326907157898
stagev3_0015,p04,310.4555984555985,183.64478764478764,0.7820040263365201,0.17951592145140532,0.5303837060928345
stagev3_0018,p01,421.2870264237452,39.88379283301158,0.8276758868835858,0.03902523760568648,0.7729447484016418
stagev3_0018,p02,477.1243363899614,454.67523829633205,0.9373759064635784,0.44488770870482586,0.6059229373931885
stagev3_0018,p03,277.7053722249035,701.9547538610038,0.5455901222493192,0.686844181860082,0.5969735383987427
stagev3_0018,p04,30.42585666023166,0.0,0.059775749823637835,0.0,0.5590863823890686
stagev3_0018,p05,30.42585666023166,7.976758566602316,0.059775749823637835,0.0078050475211372955,0.5590863823890686
stagev3_0018,p06,285.6821307915058,590.2801339285714,0.5612615536178897,0.5775735165641599,0.3762975335121155
stagev3_0019,p01,144.52509652509653,814.4247104247104,0.3226006618863762,0.796114086436667,0.669832170009613
stagev3_0019,p02,392.04633204633205,119.76833976833977,0.8751034197462769,0.11707560094656869,0.667198896408081
stagev3_0019,p03,56.69498069498069,487.05791505791507,0.12655129619415334,0.47610744384937936,0.6156404614448547
stagev3_0019,p04,144.52509652509653,375.27413127413126,0.3226006618863762,0.3668368829659152,0.5309349894523621
stagev3_0027,p01,182.12634230212353,70.21574867277992,0.40744148166023164,0.03900874926265551,0.540967583656311
stagev3_0027,p02,280.4283904440154,1334.0992247828185,0.627356578174531,0.7411662359904547,0.5115082263946533
stagev3_0028,p01,223.83964768339766,1253.091849662162,0.6661894276291597,0.709967053632953,0.5268255472183228
stagev3_0028,p02,265.1503680019305,881.2953667953667,0.7891380000057454,0.4993174882693296,0.429396390914917
stagev3_0028,p03,168.75868725868725,13.770240106177605,0.502257997793712,0.007801835754208275,0.38136962056159973
stagev3_0028,p04,168.75868725868725,0.0,0.502257997793712,0.0,0.38136962056159973
stagev3_0030,p01,218.0260617760618,958.1155284749035,0.4989154731717661,0.5305180113371558,0.5608198046684265
stagev3_0030,p02,316.65560147200773,845.3960545366796,0.7246123603478438,0.46810412765043163,0.36025121808052063
stagev3_0030,p03,218.0260617760618,70.44967121138997,0.4989154731717661,0.03900867730420264,0.35384097695350647
